id_str,from_user,time,text,Target,hashtags
519533622617845760,DarioMolaro,07/10/2014 18:04:02,"https://t.co/XKjHZnQ07a
#EbolaEnFranceLe24Octobre
#RencNum
#showeb2rentree2014
#motscroisés
#LeMag", ," #EbolaEnFranceLe24Octobre
#RencNum
#showeb2rentree2014
#motscroisés
#LeMag"
519500149312471041,Mr_Kochka,07/10/2014 15:51:02,Bon. On dirait bien que les #RencNum c'est fini :-(( ha non ! il reste encore le cocktail :-)) #soif, , #RencNum #soif
519500142417018882,comcomclaire,07/10/2014 15:51:00,Fin de la session #RencNum #Muzeonum (en avance? Où sont les questions?). Bravo aux intervenants de ttes les sessions et rdv l'an prochain!, , #RencNum #Muzeonum 
519500059613097984,igruet,07/10/2014 15:50:40,"RT @V_Septembre: Beaucoup de belles initiatives évoquées cet après-midi. Venant des musées. 

Manque le point de vue des visiteurs / l'inte…", @V_Septembre , 
519500057234903040,chrystelou,07/10/2014 15:50:40,"RT @heloiselecomte: #rencnum #tmnlab c'était une expérimentation de france télé, peu approprié par l'équipe et donc in fine peu par les spe…", @heloiselecomte , #rencnum #tmnlab 
519500033021214720,MuzeoNum,07/10/2014 15:50:34,"Merci à tous les participants et intervenants - ""héros du quotidien"" - a bientôt sur http://t.co/fdvIzpvVUh et IRL ! #muzeonum #RencNum", , #muzeonum #RencNum
519500015195422720,Comculturelle,07/10/2014 15:50:30,#RencNum #Muzeonum C'est fini ! À retenir : médiation humaine &amp; médiation numérique sont complémentaires et non incompatibles ! 1/2, ,#RencNum #Muzeonum 
519499929228967937,igruet,07/10/2014 15:50:09,"RT @AdelinelaGirafe: Créer des avatars pour gérer un compte Twitter, je ne suis pas convaincue par cette démarché ;) #RencNum #museomix", @AdelinelaGirafe , #RencNum #museomix
519499851214901248,heloiselecomte,07/10/2014 15:49:51,#rencnum #tmnlab peu reproductible par nos structures mais très inspirant en revanche pr apporter une dimension transmedia à moindre coûts, ,#rencnum #tmnlab 
519499778292744192,HeloBouillard,07/10/2014 15:49:33,RT @lmadelon: Un dispositif #transmedia de théâtre enrichi du @RondPointParis http://t.co/KBOpRaAqw3 #RencNum #TMNlab, @lmadelon @RondPointParis , #transmedia #RencNum #TMNlab
519499730460884992,chcourtin,07/10/2014 15:49:22,#rencnum super journee de tables rondes. Merci @MuzeoNum  @MinistereCC @centrepompidou, @MuzeoNum @MinistereCC @centrepompidou,#rencnum 
519499567113711616,heloiselecomte,07/10/2014 15:48:43,"#rencnum #tmnlab c'était une expérimentation de france télé, peu approprié par l'équipe et donc in fine peu par les spectateur.", ,#rencnum #tmnlab 
519499549493428225,chrystelou,07/10/2014 15:48:39,"RT @anachasse: #RencNum projet qui a mobilisé beaucoup de moyens, humains notamment, chez @Francetele, dans les sociétés de production. #TM…", @anachasse @Francetele , #RencNum #TM…
519499538999287808,chrystelou,07/10/2014 15:48:36,RT @TMNlab: #TMNlab #RencNum @RondPointParis mais vrai succès auprès de la critique spécialisée., @TMNlab @RondPointParis , #TMNlab #RencNum 
519499528693907456,Loic_Laborde,07/10/2014 15:48:34,RT @Comculturelle: #RencNum #Muzeonum @celinesalvetat : Le community management est de la médiation en ligne et doit être rattaché à des se…, @Comculturelle @celinesalvetat , #RencNum #Muzeonum 
519499492631252992,selimmuse,07/10/2014 15:48:25,#EbolaEnFranceLe24Octobre #TokioHotelKOS #PendantLesVacancesJeVais Moi quand j'essaie de screener un snap  https://t.co/hlqRBcuJmw #RencNum, ,#EbolaEnFranceLe24Octobre #TokioHotelKOS #PendantLesVacancesJeVais #RencNum
519499374691643393,chrystelou,07/10/2014 15:47:57,"RT @heloiselecomte: #rencnum #tmnlab une bonne 20aine de personnes, de 2 sociétés de productions, + france tv ont travaillé sur le sujet.", @heloiselecomte , #rencnum #tmnlab 
519499362897244160,TMNlab,07/10/2014 15:47:54,#TMNlab #RencNum @RondPointParis mais vrai succès auprès de la critique spécialisée., @RondPointParis ,#TMNlab #RencNum 
519499351761367040,anachasse,07/10/2014 15:47:51,"#RencNum projet qui a mobilisé beaucoup de moyens, humains notamment, chez @Francetele, dans les sociétés de production. #TMNlab", @Francetele ,#RencNum #TMNlab
519499345125969920,gvillambrosa,07/10/2014 15:47:50,"@celinesalvetat : ""Le CM es un médiateur culturel en ligne"" #rencnum #muzeonum",@celinesalvetat , #rencnum #muzeonum
519499321767886850,rlg_,07/10/2014 15:47:44,RT @comcomclaire: Chapeau bas @JulieArtGeek @Chabadie @celinesalvetat super nanas du numérique qui sautent ss hésiter ds le bain numérique …, @comcomclaire @JulieArtGeek @Chabadie @celinesalvetat , 
519499305070383104,dasmtweets,07/10/2014 15:47:40,RT @Comculturelle: #RencNum #Muzeonum @celinesalvetat : Le community management est de la médiation en ligne et doit être rattaché à des se…, @Comculturelle @celinesalvetat , #RencNum #Muzeonum 
519499302566379521,SDarcos,07/10/2014 15:47:40,"RT @MinistereCC: #RencNum Les #reseauxsociaux ne sont pas simplement un outil de #communication, ils permettent de ré-insuffler des élément…", @MinistereCC , #RencNum #reseauxsociaux #communication 
519499282395971584,Stylegenre,07/10/2014 15:47:35,RT @Comculturelle: #RencNum #Muzeonum @celinesalvetat : Le community management est de la médiation en ligne et doit être rattaché à des se…, @Comculturelle @celinesalvetat , #RencNum #Muzeonum 
519499166196989953,heloiselecomte,07/10/2014 15:47:07,"#rencnum #tmnlab une bonne 20aine de personnes, de 2 sociétés de productions, + france tv ont travaillé sur le sujet.", ,#rencnum #tmnlab 
519499112274989056,chrystelou,07/10/2014 15:46:54,"RT @TMNlab: #TMNlab #RencNum @RondPointParis porté par un intervenant exterieur, l'equipe du theatre n'a pas porté le projet comme outil de…", @TMNlab @RondPointParis , #TMNlab #RencNum 
519499083564982273,Comculturelle,07/10/2014 15:46:48,#RencNum #Muzeonum @celinesalvetat : Le community management est de la médiation en ligne et doit être rattaché à des services de médiation, @celinesalvetat ,#RencNum #Muzeonum 
519499043077369856,chrystelou,07/10/2014 15:46:38,"RT @heloiselecomte: #rencnum #tmnlab ça a été un succès critique, la presse en a bcp parlé et a reçu plusieurs prix liés à la conception te…", @heloiselecomte , #rencnum #tmnlab 
519499022927941633,chrystelou,07/10/2014 15:46:33,RT @heloiselecomte: #rencnum #tmnlab une expérimentation novatrice mais une organisation très très complexe: a empêché l'équipe du rond poi…, @heloiselecomte , #rencnum #tmnlab 
519499017550831616,TMNlab,07/10/2014 15:46:32,"#TMNlab #RencNum @RondPointParis porté par un intervenant exterieur, l'equipe du theatre n'a pas porté le projet comme outil de mediation.", @RondPointParis ,#TMNlab #RencNum 
519498978216669185,chrystelou,07/10/2014 15:46:22,"RT @anachasse: #RencNum constat de l'équipe du @RondPointParis : projet très long, difficultés d'appropriation parfois. #TMNlab", @anachasse @RondPointParis , #RencNum #TMNlab
519498962282496000,dasmtweets,07/10/2014 15:46:19,"RT @V_Septembre: Q: Quel impact de ces médias sur le mode de visite ?

R: Jusque là, infime. #Tristesse

#RencNum", @V_Septembre , #Tristesse #RencNum
519498947711475712,ValerieMarval,07/10/2014 15:46:15,RT @MinistereCC: #RencNum Co-contribution : le @museecluny a choisi d'associer des contributeurs extérieurs pour la création de contenus @M…, @MinistereCC @museecluny @M…, #RencNum 
519498866035793920,Mr_Kochka,07/10/2014 15:45:56,"RT @V_Septembre: Q: Quel impact de ces médias sur le mode de visite ?

R: Jusque là, infime. #Tristesse

#RencNum", @V_Septembre , #Tristesse #RencNum
519498852949561345,anachasse,07/10/2014 15:45:53,"#RencNum constat de l'équipe du @RondPointParis : projet très long, difficultés d'appropriation parfois. #TMNlab", @RondPointParis ,#RencNum #TMNlab
519498740416389120,_omr,07/10/2014 15:45:26,RT @comcomclaire: Chapeau bas @JulieArtGeek @Chabadie @celinesalvetat super nanas du numérique qui sautent ss hésiter ds le bain numérique …, @comcomclaire @JulieArtGeek @Chabadie @celinesalvetat , 
519498719390351360,V_Septembre,07/10/2014 15:45:21,"Q: Quel impact de ces médias sur le mode de visite ?

R: Jusque là, infime. #Tristesse

#RencNum", , #Tristesse #RencNum
519498691414351872,enzaleblanc,07/10/2014 15:45:14,RT @Museocom: @celinesalvetat prouve qu'un musée même fermé (temporairement!) peut avoir des projets inspirés et inspirants. @MuseonArlaten…, @Museocom @celinesalvetat @MuseonArlaten…, 
519498687773675520,chrystelou,07/10/2014 15:45:13,RT @TMNlab: #TMNlab #RencNum @RondPointParis de faire du doublage voix. Vraie experience de theatre enrichi., @TMNlab @RondPointParis , #TMNlab #RencNum 
519498673320108032,chrystelou,07/10/2014 15:45:10,RT @anachasse: #RencNum plusieurs prix liés au transmédia et à la forme (audiovisuelle) du projet. #TMNlab, @anachasse , #RencNum #TMNlab
519498659697033216,TTMobile_fr,07/10/2014 15:45:06,"TT FRANCE 16:45
1.#EbolaEnFranceLe24Octobre
2.#RencNum
3.#showeb2rentree2014
4.#TokioHotelKOS
5.#PendantLesVacancesJeVais", , #EbolaEnFranceLe24Octobre #RencNum #showeb2rentree2014 #TokioHotelKOS #PendantLesVacancesJeVais
519498658270969856,chrystelou,07/10/2014 15:45:06,RT @lmadelon: Un dispositif #transmedia de théâtre enrichi du @RondPointParis http://t.co/KBOpRaAqw3 #RencNum #TMNlab, @lmadelon @RondPointParis , #transmedia #RencNum #TMNlab
519498640596144128,enzaleblanc,07/10/2014 15:45:02,RT @Comculturelle: #RencNum #muzeonum Interventions géniales de @JulieArtGeek @Chabadie et @celinesalvetat ! Ça fait du bien &amp; ça donne env…, @Comculturelle @JulieArtGeek @Chabadie @celinesalvetat , #RencNum #muzeonum 
519498626817880065,heloiselecomte,07/10/2014 15:44:59,#rencnum #tmnlab une expérimentation novatrice mais une organisation très très complexe: a empêché l'équipe du rond point de s'en emparer, ,#rencnum #tmnlab 
519498593338949633,rekall_software,07/10/2014 15:44:51,RT @TMNlab: @rekall_software #TMNlab #RencNum Creation d'exports qui soient des outils de médiation sur le web. http://t.co/XXbzeSux9t, @TMNlab @rekall_software , #TMNlab #RencNum 
519498591803822080,mojolepudu,07/10/2014 15:44:50,"@AdelinelaGirafe tout à fait d’accord avec toi :) ! PS. C’est #RencNum #muzeonum, pas museomix #oups",@AdelinelaGirafe , #RencNum #muzeonum #oups
519498507913543680,dasmtweets,07/10/2014 15:44:30,"RT @V_Septembre: Q: Les comptes créés par les musées sur les RSN ne finissent-ils pas par acquérir leur propre autonomie ? 
#RencNum", @V_Septembre , #RencNum
519498431363313664,FromYukon,07/10/2014 15:44:12,Merci à @dasmtweets pour le suivi des #RencNum. C'est aussi divertissant qu'informatif !, @dasmtweets , #RencNum 
519498430759313408,anachasse,07/10/2014 15:44:12,#RencNum plusieurs prix liés au transmédia et à la forme (audiovisuelle) du projet. #TMNlab, ,#RencNum #TMNlab
519498418197397504,NicoGlayzon,07/10/2014 15:44:09,"RT @heloiselecomte: #rencnum #tmnlab 5 flux vidéos en parallèle, 5 niveaux : plan classique, multicam, répétitions, scène ds un autre endro…", @heloiselecomte , #rencnum #tmnlab 
519498405455085569,dasmtweets,07/10/2014 15:44:06,"RT @AdelinelaGirafe: Créer des avatars pour gérer un compte Twitter, je ne suis pas convaincue par cette démarché ;) #RencNum #museomix", @AdelinelaGirafe , #RencNum #museomix
519498384244473856,V_Septembre,07/10/2014 15:44:01,"Q: Les comptes créés par les musées sur les RSN ne finissent-ils pas par acquérir leur propre autonomie ? 
#RencNum", , #RencNum
519498260218904576,lmadelon,07/10/2014 15:43:31,Un dispositif #transmedia de théâtre enrichi du @RondPointParis http://t.co/KBOpRaAqw3 #RencNum #TMNlab, @RondPointParis , #transmedia #RencNum #TMNlab
519498254065860608,DelpheD,07/10/2014 15:43:30,RT @gillesduffau: L'humour dans la communication des musées américains. http://t.co/juuBNC2aYX #mw2013 #RencNum, @gillesduffau , #mw2013 #RencNum
519498252375580674,comcomclaire,07/10/2014 15:43:29,RT @gillesduffau: L'humour dans la communication des musées américains. http://t.co/150nTtnM0F #mw2013 #RencNum #muzeonum, @gillesduffau , #mw2013 #RencNum #muzeonum
519498242149855232,heloiselecomte,07/10/2014 15:43:27,"#rencnum #tmnlab ça a été un succès critique, la presse en a bcp parlé et a reçu plusieurs prix liés à la conception technologique", ,#rencnum #tmnlab 
519498231286616064,chrystelou,07/10/2014 15:43:24,"RT @heloiselecomte: #rencnum #tmnlab et possibilités poster sa contribution sur le site, une expérience de théâtre enrichie", @heloiselecomte , #rencnum #tmnlab 
519498191415562240,chrystelou,07/10/2014 15:43:15,RT @anachasse: #RencNum Théâtre sans animaux : projet aidé par Nouvelles écritures et transmédia de @Francetelex en coproduction avec @Came…, @anachasse @Francetelex @Came…, #RencNum 
519498125825040385,TMNlab,07/10/2014 15:42:59,#TMNlab #RencNum @RondPointParis de faire du doublage voix. Vraie experience de theatre enrichi., @RondPointParis ,#TMNlab #RencNum 
519498069944328192,AdelinelaGirafe,07/10/2014 15:42:46,"Créer des avatars pour gérer un compte Twitter, je ne suis pas convaincue par cette démarché ;) #RencNum #museomix", , #RencNum #museomix
519498047475449856,anachasse,07/10/2014 15:42:40,#RencNum Théâtre sans animaux : projet aidé par Nouvelles écritures et transmédia de @Francetelex en coproduction avec @CameraLucida #TMNlab, @Francetelex @CameraLucida ,#RencNum #TMNlab
519497967104196608,mrgx_a,07/10/2014 15:42:21,"RT @MuzeoNum: ""Curioseta"" un projet de collecte des objets de cabinets de curiosités, notamment avec les étudiants #RencNum #muzeonum", @MuzeoNum , #RencNum #muzeonum
519497923307270145,chrystelou,07/10/2014 15:42:11,"RT @TMNlab: #TMNlab #RencNum @RondPointParis  possibilité de visionner la pièce selon differents fluxs, de faire passer des auditions, modi…", @TMNlab @RondPointParis , #TMNlab #RencNum 
519497919674986496,heloiselecomte,07/10/2014 15:42:10,"#rencnum #tmnlab et possibilités poster sa contribution sur le site, une expérience de théâtre enrichie", ,#rencnum #tmnlab 
519497907108839424,chrystelou,07/10/2014 15:42:07,"RT @heloiselecomte: #rencnum #tmnlab donc un axe transmedia, mais aussi un axe d'appropriation par le spectateur, doubler une scène, videom…", @heloiselecomte , #rencnum #tmnlab 
519497808278470656,JulieArtGeek,07/10/2014 15:41:43,"RT @comcomclaire: Belle conclusion de @celinesalvetat :""je ne ferai plus jamais mon métier comme avant le hors les murs"" #RencNum #Muzeonum", @comcomclaire @celinesalvetat , #RencNum #Muzeonum
519497798514147329,TMNlab,07/10/2014 15:41:41,"#TMNlab #RencNum @RondPointParis  possibilité de visionner la pièce selon differents fluxs, de faire passer des auditions, modifier le decor", @RondPointParis ,#TMNlab #RencNum 
519497775843934208,JulieArtGeek,07/10/2014 15:41:36,RT @comcomclaire: Chapeau bas @JulieArtGeek @Chabadie @celinesalvetat super nanas du numérique qui sautent ss hésiter ds le bain numérique …, @comcomclaire @JulieArtGeek @Chabadie @celinesalvetat , 
519497772144549888,heloiselecomte,07/10/2014 15:41:35,"#rencnum #tmnlab donc un axe transmedia, mais aussi un axe d'appropriation par le spectateur, doubler une scène, videomathon, décor...", ,#rencnum #tmnlab 
519497765475598336,followbackfran3,07/10/2014 15:41:33,RT @heloiselecomte: #rencnum #tmnlab site web tjs dispo en ligne si vous voulez faire l'expérience ;), @heloiselecomte , #rencnum #tmnlab 
519497721041149952,terrahominis,07/10/2014 15:41:23,"RT @MinistereCC: #RencNum Les #reseauxsociaux ne sont pas simplement un outil de #communication, ils permettent de ré-insuffler des élément…", @MinistereCC , #RencNum #reseauxsociaux #communication 
519497699448856576,chrystelou,07/10/2014 15:41:18,"RT @anachasse: #RencNum parmi les 5 flux, le flux pataphysique (!) et les coulisses. #TMNlab #tweetprecedent", @anachasse , #RencNum #TMNlab #tweetprecedent
519497694348578816,Bricolou,07/10/2014 15:41:16,"RT @MinistereCC: #RencNum Jeux &amp; Patrimoine : #OFabulis, immersion fictionnelle permettant d'apprendre l'histoire des lieux @leCMN http://t…", @MinistereCC @leCMN , #RencNum #OFabulis 
519497682264788992,chrystelou,07/10/2014 15:41:13,RT @heloiselecomte: #rencnum #tmnlab site web tjs dispo en ligne si vous voulez faire l'expérience ;), @heloiselecomte , #rencnum #tmnlab 
519497583639928832,anachasse,07/10/2014 15:40:50,"#RencNum parmi les 5 flux, le flux pataphysique (!) et les coulisses. #TMNlab #tweetprecedent", ,#RencNum #TMNlab #tweetprecedent
519497581593104384,chrystelou,07/10/2014 15:40:49,"RT @heloiselecomte: #rencnum #tmnlab 5 flux vidéos en parallèle, 5 niveaux : plan classique, multicam, répétitions, scène ds un autre endro…", @heloiselecomte , #rencnum #tmnlab 
519497566271328256,chrystelou,07/10/2014 15:40:46,"RT @anachasse: #RencNum Théâtre sans animaux ""direct enrichi"" du spectacle avec 5 flux vidéos synchronisés à la seconde près #TMNlab", @anachasse , #RencNum #TMNlab
519497550840483840,dasmtweets,07/10/2014 15:40:42,"RT @V_Septembre: Beaucoup de belles initiatives évoquées cet après-midi. Venant des musées. 

Manque le point de vue des visiteurs / l'inte…", @V_Septembre , 
519497550802747392,heloiselecomte,07/10/2014 15:40:42,#rencnum #tmnlab site web tjs dispo en ligne si vous voulez faire l'expérience ;), ,#rencnum #tmnlab 
519497523770449920,MinistereCC,07/10/2014 15:40:36,#RencNum Co-contribution : le @museecluny a choisi d'associer des contributeurs extérieurs pour la création de contenus @MinistereCC, @museecluny @MinistereCC,#RencNum 
519497521975283712,dasmtweets,07/10/2014 15:40:35,RT @comcomclaire: Q. Pourquoi pas des comptes personnalisés par médiateur pour RSN comme @museumtoulouse ? #RencNum #Muzeonum, @comcomclaire @museumtoulouse , #RencNum #Muzeonum
519497520796663808,broilerenator,07/10/2014 15:40:35,"RT @MinistereCC: #RencNum Les #reseauxsociaux ne sont pas simplement un outil de #communication, ils permettent de ré-insuffler des élément…", @MinistereCC , #RencNum #reseauxsociaux #communication 
519497514169692160,celestins,07/10/2014 15:40:33,"RT @heloiselecomte: #rencnum #tmnlab 5 flux vidéos en parallèle, 5 niveaux : plan classique, multicam, répétitions, scène ds un autre endro…", @heloiselecomte , #rencnum #tmnlab 
519497498931777537,veille_seo_smo,07/10/2014 15:40:30,"RT @MinistereCC: #RencNum Les #reseauxsociaux ne sont pas simplement un outil de #communication, ils permettent de ré-insuffler des élément…", @MinistereCC , #RencNum #reseauxsociaux #communication 
